OBJECTID,ADDRESSBLO,ADDRESSBUI,ADDRESSPOS,ADDRESSSTR,LATITUDE,LONGITUDE
280,296,COMPASSVALE LODGE,540296,COMPASSVALE CRESCENT,1.3971185802163875,103.89907174880543
281,762A,,731762,WOODLANDS AVENUE 6,1.4463126408195326,103.79588436012149
282,295A,PUNGGOL GROVE,821295,PUNGGOL CENTRAL,1.4019218761472783,103.90448237482434
283,503,MONTREAL SPRING,750503,CANBERRA LINK,1.450561297033929,103.82196497535682
284,637,,650637,BUKIT BATOK CENTRAL,1.3495974331403622,103.75214681163324
285,41,PINE GREEN,390041,JALAN TIGA,1.3078267049023826,103.8847635223595
286,64A,,141064,COMMONWEALTH DRIVE,1.2991693682931584,103.79689706978631
287,642,HDB-BUKIT BATOK,650642,BUKIT BATOK CENTRAL,1.3490058026834397,103.75170635358114
288,632,,650632,BUKIT BATOK CENTRAL,1.3494115083674314,103.7505383363106
289,638,,650638,BUKIT BATOK CENTRAL,1.3493627855764463,103.75232064980489
290,934,,760934,YISHUN CENTRAL 1,1.4257626989338927,103.83653878941664
291,306D,ANCHORVALE PLACE,544306,ANCHORVALE LINK,1.3901337570204877,103.88845378754979
292,299D,COMPASSVALE GREEN,544299,COMPASSVALE STREET,1.3961162719546019,103.90167055881189
293,359,HDB-HOUGANG,530359,HOUGANG AVENUE 5,1.3691382163658496,103.89526409464493
294,358,HDB-HOUGANG,530358,HOUGANG AVENUE 5,1.3688408195331248,103.89559284842058
295,722A,,731722,WOODLANDS AVENUE 6,1.4450602260364138,103.7993888573611
296,814,,530814,HOUGANG AVENUE 10,1.3722040460207436,103.89313028985302
297,350,,750350,CANBERRA ROAD,1.4500977877103787,103.82103895214117
298,515A,,731515,WOODLANDS DRIVE 14,1.4342369924413927,103.78991575610601
299,56,HDB-QUEENSTOWN,142056,STIRLING ROAD,1.2966954934200734,103.80426913867628
300,52,HDB-QUEENSTOWN,140052,STIRLING ROAD,1.2965448280888074,103.80349829864588
301,634,,650634,BUKIT BATOK CENTRAL,1.3497389525001875,103.75153094691036
302,50,HDB-QUEENSTOWN,141050,STIRLING ROAD,1.2971402408455206,103.80379092315592
303,97A,,381097,ALJUNIED CRESCENT,1.3211133730049618,103.88610826904247
304,640,,650640,BUKIT BATOK CENTRAL,1.3493026612934098,103.75166405646794
305,636,,650636,BUKIT BATOK CENTRAL,1.349632066680054,103.75182537779123
306,53,HDB-QUEENSTOWN,141053,STIRLING ROAD,1.2966455395716392,103.80361907162508
307,459A,HDB-CLEMENTI HEIGHTS,121459,CLEMENTI AVENUE 3,1.311592016618274,103.76723180963667
308,672A,,731672,WOODLANDS DRIVE 71,1.4392371758834699,103.7994113842861
309,546B,,732546,WOODLANDS DRIVE 16,1.4292781163242474,103.79310844339555
310,463,,530463,HOUGANG AVENUE 10,1.3723557757452973,103.89496774779465
311,462,,530462,HOUGANG AVENUE 10,1.3722249010800847,103.89464007523486
312,179,,820179,EDGEFIELD PLAINS,1.3995432352509092,103.90892872174263
313,173,,820173,PUNGGOL FIELD,1.3972876127556557,103.90921692838795
314,391A,GOODVIEW GARDENS,651391,BUKIT BATOK WEST AVENUE 5,1.3657714616661332,103.7523543274179
315,96,HDB-BEDOK,460096,BEDOK NORTH AVENUE 4,1.3332641069219013,103.94033454244128
316,638A,,731638,WOODLANDS RING ROAD,1.4364974936986075,103.80316560283714
317,97,HDB-BEDOK,460097,BEDOK NORTH AVENUE 4,1.3329651036935184,103.93996224192281
318,176,,820176,EDGEFIELD PLAINS,1.3982200593550242,103.9091572800105
319,407C,,793407,FERNVALE ROAD,1.3889181923490252,103.87489392123783
320,52A,SIMS VISTA,381052,SIMS PLACE,1.3161224853639608,103.88052840673834
331,830A,,531830,HOUGANG CENTRAL,1.3708441796830755,103.89066192580862
332,462B,HDB-CLEMENTI HEIGHTS,122462,CLEMENTI AVENUE 3,1.3114517971311592,103.76606461143696
333,8A,,681008,TECK WHYE LANE,1.3808517466970902,103.75400401254973
334,935,HDB-YISHUN,760935,YISHUN CENTRAL 1,1.4251793886879414,103.8365959929382
335,417,,760417,YISHUN AVENUE 11,1.424420291055751,103.84628415533928
336,337A,,751337,SEMBAWANG CRESCENT,1.446371723859056,103.8156449769072
337,643,,650643,BUKIT BATOK CENTRAL,1.3489820773496213,103.75202071709525
338,475,SUNSHINE PLACE,680475,CHOA CHU KANG AVENUE 3,1.3780554809360748,103.73893145992406
339,478,,520478,TAMPINES STREET 44,1.361318278510501,103.95312553066051
340,363,HDB-HOUGANG,530363,HOUGANG AVENUE 5,1.3698997116628746,103.89639315103354
341,51,SIMS VISTA,380051,SIMS DRIVE,1.3162916645615552,103.87889865044879
342,552A,,731552,WOODLANDS DRIVE 44,1.4324514870600975,103.79545811351684
343,504,,570504,BISHAN STREET 11,1.3492993692413269,103.8484844062369
344,48,SIMS VISTA,380048,SIMS PLACE,1.317754933321919,103.87943918422984
345,37A,HDB-QUEENSTOWN,141037,COMMONWEALTH DRIVE,1.297760348759417,103.79774951263676
346,514C,,573514,BISHAN STREET 13,1.3506418809476053,103.85039347053376
347,38,WHAMPOA GARDENS,320038,JALAN BAHAGIA,1.3269052524546494,103.8564863241117
348,181,,310181,LORONG 4 TOA PAYOH,1.3336216527589808,103.85097753146148
349,751,,510751,PASIR RIS STREET 71,1.3782603970690621,103.9337732390992
350,47,HDB-QUEENSTOWN,140047,STIRLING ROAD,1.298202147079248,103.80202326852809
351,959,,640959,JURONG WEST STREET 92,1.341480568040696,103.69072140008882
352,55,HDB-KALLANG/WHAMPOA,320055,JALAN BAHAGIA,1.328040318678606,103.85666558200694
353,960,,640960,JURONG WEST STREET 92,1.3414002804231837,103.69138269962555
354,64,HDB-KALLANG/WHAMPOA,320064,JALAN MA'MOR,1.3285316836312675,103.85785213675378
355,511,,570511,BISHAN STREET 13,1.3492307223397568,103.84989628954621
356,43,WHAMPOA GARDENS,320043,JALAN BAHAGIA,1.3270606356628005,103.85707445919677
357,93,,160093,HAVELOCK ROAD,1.289759337511582,103.83288458470756
358,247A,COMPASSVALE HAVEN,541247,COMPASSVALE ROAD,1.392294203902996,103.89934312843026
359,194A,RIVERVALE HAVEN,541194,RIVERVALE DRIVE,1.392945649528806,103.90186073864818
360,59,HDB-KALLANG/WHAMPOA,320059,JALAN MA'MOR,1.3281089238823962,103.8571253570602
361,118,MEMBINA 118,160118,JALAN MEMBINA,1.281982213776137,103.82628921776349
362,44,HDB-QUEENSTOWN,141044,STIRLING ROAD,1.29779100539377,103.80265753430047
363,324,ANCHORVALE GROVE,540324,SENGKANG EAST WAY,1.3931460400352949,103.89190308048339
364,148A,RIVERVALE PLACE,541148,RIVERVALE CRESCENT,1.3910506529128517,103.90538217829209
365,18A,DOVER VILLE,131018,DOVER CRESCENT,1.307905833018212,103.78295858827914
366,158,HDB-ANG MO KIO,560158,ANG MO KIO AVENUE 4,1.3747799106755878,103.83899724426477
367,77,,370077,CIRCUIT ROAD,1.328555901708102,103.88534957629422
368,188,RIVERVALE GATEWAY,540188,RIVERVALE DRIVE,1.3948056478622266,103.90483966202433
369,27,MEMBINA COURT,161027,JALAN MEMBINA,1.2827658410113056,103.82467916320707
370,632A,,561632,ANG MO KIO AVENUE 4,1.3794899761070751,103.8414822715739
371,201G,,526201,TAMPINES STREET 21,1.3524820319601096,103.9529273530487
372,206A,,561206,ANG MO KIO STREET 22,1.3660749044194098,103.84338389728562
373,221,LINEAR GREEN @ BEDOK,460221,BEDOK CENTRAL,1.3251564040797428,103.93519428902437
374,1,THE PINNACLE@DUXTON,80001,CANTONMENT ROAD,1.2766210176527064,103.84115581790483
375,1C,THE PINNACLE@DUXTON,85301,CANTONMENT ROAD,1.2774484276769225,103.8416663503182
376,1B,THE PINNACLE@DUXTON,85201,CANTONMENT ROAD,1.2777987460438587,103.84140310340256
377,1A,THE PINNACLE@DUXTON,85101,CANTONMENT ROAD,1.2778420465746945,103.84096559048093
378,1D,THE PINNACLE@DUXTON,85401,CANTONMENT ROAD,1.2769195764348984,103.84148545426402
379,754A,,730754,WOODLANDS CIRCLE,1.4455176470093456,103.79379234450916
380,749A,,731749,WOODLANDS CIRCLE,1.4447966685579396,103.7943130141319
381,516,THE PREMIERE @ TAMPINES,520516,TAMPINES CENTRAL 7,1.3566680653047978,103.9384058723531
382,517,THE PREMIERE @ TAMPINES,520517,TAMPINES CENTRAL 7,1.356667787680049,103.93925064555616
383,1E,THE PINNACLE@DUXTON,85501,CANTONMENT ROAD,1.2766210176527368,103.84115580802094
384,1F,THE PINNACLE@DUXTON,85601,CANTONMENT ROAD,1.2759863296905358,103.84119143038356
385,1G,THE PINNACLE@DUXTON,85701,CANTONMENT ROAD,1.2755316291990915,103.8412742794547
386,441B,CLEMENTI TOWERS,122441,CLEMENTI AVENUE 3,1.31457555120806,103.76415855338064
387,441A,CLEMENTI TOWERS,121441,CLEMENTI AVENUE 3,1.3146342394048462,103.76479205077217
388,19,BUONA VISTA COURT,271019,HOLLAND DRIVE,1.3106368416851217,103.79150578314295
389,65A,,371065,CIRCUIT ROAD,1.3272257136142944,103.88692360455734
390,720A,TAMPINES STARLIGHT,521720,TAMPINES STREET 72,1.3596130876309427,103.93574998042111
391,544A,PANSHAN GROVE,671544,JELAPANG ROAD,1.3816597291891035,103.763996369736
392,129A,KIM TIAN VISTA,161129,KIM TIAN ROAD,1.2809753211532766,103.82926192047476
393,430A,HDB-CHOA CHU KANG,681430,CHOA CHU KANG AVENUE 4,1.3843322844584305,103.7416805737572
394,351A,HDB-CHOA CHU KANG,681351,CHOA CHU KANG CENTRAL,1.3832165139170278,103.74306378381257
395,5B,HDB-QUEENSTOWN,274005,HOLLAND CLOSE,1.3079699817973438,103.79635648933582
396,262A,HDB-BOON LAY,641262,BOON LAY DRIVE,1.3456584188613003,103.70725485180711
397,175A,HDB-BUKIT PANJANG,671175,LOMPANG ROAD,1.3795795327362619,103.76627709636541
398,647A,HDB-BEDOK,411647,JALAN TENAGA,1.3314915609675717,103.90603265578265
399,567,DILLENIA,730567,WOODLANDS DRIVE 17,1.4286001047082018,103.79113893184976
400,319A,KAMPUNG UBI ESTATE,401319,UBI AVENUE 1,1.3281147310152686,103.90314871146347
401,25,MEMBINA COURT,160025,JALAN MEMBINA,1.2836438829807675,103.82595482452932
402,415A,TECK GHEE HEARTLANDS,561415,ANG MO KIO AVENUE 10,1.3643712240552552,103.8544740947275
403,324A,,601324,JURONG EAST STREET 31,1.3484490565646716,103.72960949520106
404,634,ROWELL COURT,200634,VEERASAMY ROAD,1.3060597275300314,103.85510842640804
405,440A,,681440,CHOA CHU KANG AVENUE 4,1.3833753641219215,103.73967152426643
406,113,HDB-CHOA CHU KANG,680113,TECK WHYE LANE,1.3780530584537805,103.75069309279966
407,136,,460136,BEDOK NORTH AVENUE 3,1.3278340735097893,103.93521130210674
408,45,WHAMPOA GARDENS,320045,JALAN BAHAGIA,1.3275345676363755,103.85728724957346
409,56,HDB-KALLANG/WHAMPOA,320056,JALAN MA'MOR,1.3281835797452426,103.85668891972259
410,60,HDB-KALLANG/WHAMPOA,320060,JALAN BAHAGIA,1.3279615993239393,103.85712128789328
411,5A,DI TANJONG RHU,432005,JALAN BATU,1.301480016067495,103.8834959631562
412,19A,,164019,JALAN MEMBINA,1.2852910635159036,103.82632287340307
413,62,HDB-KALLANG/WHAMPOA,320062,JALAN MA'MOR,1.3281167442515316,103.85755430751476
414,63,HDB-KALLANG/WHAMPOA,320063,JALAN MA'MOR,1.328561598252315,103.85748191795427
415,53,HDB-KALLANG/WHAMPOA,320053,JALAN MA'MOR,1.3282778815830405,103.85609702892116
416,58,HDB-KALLANG/WHAMPOA,320058,JALAN MA'MOR,1.3283599895401952,103.85716686911137
417,78,,370078,CIRCUIT ROAD,1.3278799102793615,103.88521998699213
418,44A,,331044,BENDEMEER ROAD,1.3228624565967388,103.86697788099916
419,54,HDB-KALLANG/WHAMPOA,320054,JALAN MA'MOR,1.3282543337940107,103.85628550242205
420,262,COMPASSVALE NORTH GATE,540262,COMPASSVALE STREET,1.3951061941463103,103.89512745273673
421,14,FARRER PARK VIEW,210014,FARRER PARK ROAD,1.3113676613690795,103.85155705163278
422,208,HDB-BISHAN,570208,BISHAN STREET 23,1.354926496821104,103.84854479412864
423,125,,150125,BUKIT MERAH LANE 1,1.2859330044781112,103.80299941461156
424,195,THE PERIWINKLE,820195,PUNGGOL ROAD,1.4014698588961088,103.90670201669613
425,8A,CITY VIEW @ BOON KENG,331008,BOON KENG ROAD,1.3166904845473426,103.8613803601899
426,524A,GREENRIDGE SHOPPING CENTRE,671524,JELAPANG ROAD,1.3852948958214035,103.76617019782893
427,445,FAJAR SHOPPING CENTRE,670445,FAJAR ROAD,1.3837440023015104,103.77075436222917
428,115,,460115,BEDOK NORTH ROAD,1.3314330204337332,103.9368650780252
429,48,WHAMPOA GARDENS,320048,JALAN BAHAGIA,1.3276130881298642,103.85663432896078
430,42,WHAMPOA GARDENS,320042,JALAN BAHAGIA,1.32714916860646,103.85696211645073
431,32A,MARINE CRESCENT VILLE,441032,MARINE CRESCENT,1.3034384863428081,103.91183710663267
432,35A,,142035,TANGLIN HALT ROAD,1.2970438581382098,103.79875127228945
433,162,,150162,BUKIT MERAH CENTRAL,1.2838368401371685,103.81746505162589
434,654A,,671654,SENJA ROAD,1.3875552579799644,103.76428175163055
435,307,ANCHORVALE PLACE,540307,ANCHORVALE ROAD,1.3903308044227165,103.8867677962658
436,118A,GOLDEN TULIP,151118,BUKIT MERAH VIEW,1.284133627806353,103.8207758701089
437,200C,COMPASSVALE SOUTH GATE,543200,SENGKANG EAST ROAD,1.3874257082033337,103.89241675363365
438,222,KOVAN GREEN,530222,HOUGANG STREET 21,1.356334006564515,103.8837223661063
439,200,,820200,PUNGGOL FIELD,1.399286647343202,103.90307292892183
440,740A,,731740,WOODLANDS CIRCLE,1.4447747311168135,103.79655845756659
441,117A,,611117,HO CHING ROAD,1.3353737413751985,103.72347524843593
442,293A,,821293,PUNGGOL CENTRAL,1.4034607453445707,103.90483518046987
443,84,,150084,REDHILL LANE,1.2870850846840831,103.81885072020538
444,229,BOUNDARY VILLE,550229,SERANGOON AVENUE 4,1.3559813225552706,103.87027676912187
445,120A,,611120,HO CHING ROAD,1.3356025591321836,103.72453441130753
446,64A,,371064,CIRCUIT ROAD,1.326621590628562,103.88727546535067
447,17B,MOUNT FABER VIEW,92017,TELOK BLANGAH CRESCENT,1.2772862116767476,103.82194041551814
448,8A,,181008,SELEGIE ROAD,1.30318520755546,103.85076963353403
449,28A,,153028,HOY FATT ROAD,1.2870346125587606,103.80995477244905
450,480A,,751480,SEMBAWANG DRIVE,1.4519479853539055,103.81482113323672
451,323A,HDB-SEMBAWANG,751323,SEMBAWANG CLOSE,1.4452631048199787,103.81834778856648
452,296A,,821296,PUNGGOL CENTRAL,1.401325059262802,103.90537699266366
453,134,HDB-HOUGANG,530134,LORONG AH SOO,1.350464010921736,103.88650902525274
454,607,HDB-BUKIT PANJANG,670607,SENJA ROAD,1.3825189785078276,103.76151595052673
455,710,HDB-CLEMENTI,120710,CLEMENTI WEST STREET 2,1.3062620730346908,103.76152190764256
456,329,HDB-CLEMENTI,120329,CLEMENTI AVENUE 2,1.3130665164145516,103.76733897411974
457,43,HDB-JURONG EAST,600043,TEBAN GARDENS ROAD,1.321101897037556,103.74167370007717
458,44,HDB-JURONG EAST,600044,TEBAN GARDENS ROAD,1.3207532603636807,103.74159987799696
459,45,HDB-JURONG EAST,600045,TEBAN GARDENS ROAD,1.3200508083649956,103.74112960305636
460,271C,PUNGGOL RESIDENCES,823271,PUNGGOL WALK,1.403940985693521,103.90103401291094
461,272C,PUNGGOL RESIDENCES,823272,PUNGGOL WALK,1.4028563925440163,103.90006683950953
462,271D,PUNGGOL RESIDENCES,824271,PUNGGOL WALK,1.4035136501475098,103.90088993629021
463,271B,PUNGGOL RESIDENCES,822271,PUNGGOL WALK,1.4041698805704896,103.90058076540241
464,272D,PUNGGOL RESIDENCES,824272,PUNGGOL WALK,1.4027328043987026,103.90046314667907
465,433,FERNVALE PALMS,790433,SENGKANG WEST WAY,1.3943986542318996,103.87767529006511
466,271A,PUNGGOL RESIDENCES,821271,PUNGGOL WALK,1.4037447197792077,103.90031853429134
467,855A,,641855,JURONG WEST STREET 81,1.3471509978625003,103.69573709585521
468,84A,,151084,REDHILL LANE,1.2872632103273172,103.81903295759146
469,182A,RIVERVALE ARC,541182,RIVERVALE CRESCENT,1.3904520528849609,103.90889194127158
470,182B,,542182,RIVERVALE CRESCENT,1.3907332890638617,103.90953550147472
471,988A,BUANGKOK VALE,531988,BUANGKOK GREEN,1.3794669268194784,103.87726614764333
472,988B,BUANGKOK VALE,532988,BUANGKOK GREEN,1.379893694468126,103.87740590347552
473,87,SKYVILLE @ DAWSON,141087,DAWSON ROAD,1.2957297607511302,103.80975960844457
474,88,SKYVILLE @ DAWSON,142088,DAWSON ROAD,1.2957932913070078,103.80926443493833
475,86,SKYVILLE @ DAWSON,141086,DAWSON ROAD,1.295648368667757,103.8102301844638
476,86A,SKYVILLE @ DAWSON,142086,DAWSON ROAD,1.2960732204989933,103.81055629891097
477,571,CHAMPIONS COURT,730571,WOODLANDS AVENUE 1,1.4303579645640494,103.790291134627
478,486,SEGAR GROVE,670486,SEGAR ROAD,1.389239936078075,103.77162044265636
479,488,SEGAR GROVE,670488,SEGAR ROAD,1.3895260422091706,103.77140869898768
480,487A,SEGAR GROVE,671487,SEGAR ROAD,1.3893665411382419,103.77109065534924
481,111,EUNOS VISTA,470111,BEDOK RESERVOIR ROAD,1.3298069727779283,103.91009322818002
482,304C,ANCHORVALE COURT,543304,ANCHORVALE LINK,1.388298088501214,103.88926117562708
483,732A,,731732,WOODLANDS CIRCLE,1.4428830098416439,103.79821546875864
484,228,BOUNDARY VILLE,550228,SERANGOON AVENUE 4,1.3563633425372235,103.87025952425995
485,677,,210677,RANGOON ROAD,1.3125283086228183,103.85513752423522
486,224,BOUNDARY VILLE,550224,SERANGOON AVENUE 4,1.3572050760923733,103.87083095458644
487,1,ROCHOR CENTRE,180001,ROCHOR ROAD,1.3024305558717224,103.85473574490644
488,115,HDB-HOUGANG,530115,HOUGANG AVENUE 1,1.3527642366770007,103.88787424775627
489,206E,COMPASSVALE PLACE,545206,COMPASSVALE LANE,1.3866066376676933,103.89719725267668
490,203,,820203,PUNGGOL FIELD,1.398985972779518,103.90385351706313
491,765A,,731765,WOODLANDS CIRCLE,1.4458708610085576,103.79709976064088
492,744A,,731744,WOODLANDS CIRCLE,1.4428067599627397,103.7953993264218
493,431A,,121431,CLEMENTI AVENUE 3,1.313808120128255,103.76301684546898
494,118A,,311118,LORONG 1 TOA PAYOH,1.3396505978890354,103.84548482129846
495,123,,150123,BUKIT MERAH LANE 1,1.286850650987742,103.8040187069545
496,617A,,671617,BUKIT PANJANG RING ROAD,1.3855903439030024,103.76242961962663
497,302,ANCHORVALE COURT,540302,ANCHORVALE LINK,1.3880961743993723,103.89144093390405
498,134,HDB-HOUGANG,530134,LORONG AH SOO,1.350464010921736,103.88650902525274
499,130,HDB-HOUGANG,530130,LORONG AH SOO,1.3512793742104163,103.88648956482581
500,736A,,731736,WOODLANDS CIRCLE,1.443306223248297,103.79674612017098
501,588D,PARK CENTRAL @ AMK,564588,ANG MO KIO STREET 52,1.3717533302349516,103.85388298317913
502,588C,PARK CENTRAL @ AMK,563588,ANG MO KIO STREET 52,1.3718308975703375,103.85367065240017
503,588B,PARK CENTRAL @ AMK,562588,ANG MO KIO STREET 52,1.3719750440523584,103.85315056784943
504,588A,PARK CENTRAL @ AMK,561588,ANG MO KIO STREET 52,1.3720762173853034,103.85278581259493
505,589,PARK CENTRAL @ AMK,560589,ANG MO KIO STREET 52,1.3723737185812235,103.85259632249398
506,273E,,544975,COMPASSVALE LINK,1.3841317241685676,103.89403000002643
507,406,HONG KAH COURT,640406,JURONG WEST STREET 42,1.3543136806812763,103.72239561299575
508,639,THE MEADOWS,820639,PUNGGOL DRIVE,1.3994605063037089,103.91605416985406
509,88,HDB-BEDOK,460088,BEDOK NORTH STREET 4,1.3331326784238544,103.93911058132588
510,88,HDB-BEDOK,460088,BEDOK NORTH STREET 4,1.3331326784238544,103.93911058132588
511,164,HDB-TAMPINES,521164,TAMPINES STREET 12,1.3496208390068785,103.94600036610134
512,929,TAMPINES PALMSPRING,520929,TAMPINES STREET 91,1.3463910515336268,103.9396136598394
513,233,TOA PAYOH EIGHT,310233,LORONG 8 TOA PAYOH,1.3382829873266278,103.85846764258515
514,45,SIMS VISTA,380045,SIMS DRIVE,1.3173365565446988,103.87844234933347
515,52A,COMMONWEALTH 10,143052,COMMONWEALTH DRIVE,1.3022162916336126,103.7969303944764
516,107,HDB-TAMPINES,521107,TAMPINES STREET 11,1.3483703806727785,103.94812859800133
517,56,HDB-BEDOK,461056,NEW UPPER CHANGI ROAD,1.32499312929878,103.94108225734301
518,34,HDB-CENTRAL AREA,50034,UPPER CROSS STREET,1.286234551394863,103.8423030132959
519,69,SIGLAP LUCKY VALLEY,460069,BEDOK SOUTH AVENUE 3,1.3193496052344387,103.9436320286987
520,134,HDB-HOUGANG,530134,LORONG AH SOO,1.350464010921736,103.88650902525274
521,485,SEGAR GROVE,670485,SEGAR ROAD,1.3886806541281929,103.77131224259047
522,487,SEGAR GROVE,670487,SEGAR ROAD,1.3891723945718784,103.77110586345567
523,273C,NATURA LOFT,578273,BISHAN STREET 24,1.355986238565375,103.84371998360719
524,273B,NATURA LOFT,572273,BISHAN STREET 24,1.3560723188425052,103.8434698503658
525,273A,NATURA LOFT,571273,BISHAN STREET 24,1.3563655443306566,103.84393363710898
526,52,EAST PAYOH PALM,310052,LORONG 6 TOA PAYOH,1.3382484678487183,103.85248165017268
527,207A,ANG MO KIO GROVE,561207,ANG MO KIO AVENUE 6,1.366040385800571,103.84222836084766
528,609,NEE SOON CENTRAL MEADOWS,760609,YISHUN STREET 61,1.420988763413774,103.83608188676571
529,50A,COMMONWEALTH 10,143050,COMMONWEALTH DRIVE,1.3012607977319275,103.79742245966067
530,811A,HDB-JURONG WEST,641811,JURONG WEST STREET 81,1.3465930190522994,103.69609994018558
531,30A,HDB-GUILLEMARD,392030,CASSIA CRESCENT,1.30968654927428,103.8834750278998
532,272A,PUNGGOL RESIDENCES,821272,PUNGGOL WALK,1.4031445886637732,103.90066566921324
533,272,PUNGGOL RESIDENCES,820272,PUNGGOL WALK,1.4028504687130836,103.90076520034748
534,272B,PUNGGOL RESIDENCES,822272,PUNGGOL WALK,1.4032949958251886,103.90023508902159
535,221,BOON LAY SHOPPING CENTRE,640221,BOON LAY PLACE,1.3463475253689834,103.71242898400133
